language,question,document_title,document,document_answer_region
english,"['What', 'is', 'the', 'largest', 'ship', 'ever', 'built', '?']","['Seawise', 'Giant']","['Seawise', 'Giant', ',', 'later', 'Happy', 'Giant', ',', 'Jahre', 'Viking', ',', 'Knock', 'Nevis', ',', 'Oppama', ',', 'and', 'Mont', ',', 'was', 'a', 'ULCC', 'supertanker', 'that', 'was', 'the', 'longest', 'ship', 'ever', ',', 'built', 'by', 'Sumitomo', 'Heavy', 'Industries', 'in', 'Yokosuka', ',', 'Kanagawa', ',', 'Japan', '.', 'She', 'possessed', 'the', 'greatest', 'deadweight', 'tonnage', 'ever', 'recorded', '.', 'Fully', 'loaded', ',', 'her', 'displacement', 'was', '657,019', 'tonnes', '(', '646,642', 'long', 'tons', ';', '724,239', 'short', 'tons', ')', ',', 'the', 'heaviest', 'ship', 'of', 'any', 'kind', ',', 'and', 'with', 'a', 'laden', 'draft', 'of', '24.6', 'm', '(', '81', 'ft', ')', ',', 'she', 'was', 'incapable', 'of', 'navigating', 'the', 'English', 'Channel', ',', 'the', 'Suez', 'Canal', 'or', 'the', 'Panama', 'Canal', '.', 'Overall', ',', 'she', 'is', 'generally', 'considered', 'the', 'largest', 'ship', 'ever', 'built', '.[5][6', ']', 'She', 'was', 'sunk', 'during', 'the', 'Iran', '–', 'Iraq', 'War', ',', 'but', 'was', 'later', 'salvaged', 'and', 'restored', 'to', 'service', '.[7', ']', 'She', 'was', 'last', 'used', 'as', 'a', 'floating', 'storage', 'and', 'offloading', 'unit', '(', 'FSO', ')', 'moored', 'off', 'the', 'coast', 'of', 'Qatar', 'in', 'the', 'Persian', 'Gulf', 'at', 'the', 'Al', 'Shaheen', 'Oil', 'Field', '.[8', ']']",-3
english,"['How', 'do', 'you', 'put', 'out', 'a', 'grease', 'fire', '?']","['Class', 'B', 'fire']","['Fires', 'are', 'classified', 'by', 'the', 'proper', 'extinguishing', 'agent', '.', ' ', 'While', 'water', 'is', 'used', 'on', 'Class', 'A', 'fires', ',', 'using', 'water', 'on', 'a', 'Class', 'B', 'fire', '(', 'such', 'as', 'a', 'grease', 'fire', ')', 'is', 'extremely', 'dangerous', '.[3][5', ']', 'This', 'is', 'because', 'burning', 'grease', 'is', 'hotter', 'than', 'the', 'boiling', 'point', 'of', 'water', '(', '212', 'degrees', 'Fahrenheit', 'or', '100', 'degrees', 'Celsius', ')', ';', 'when', 'water', 'is', 'placed', 'on', 'grease', ',', 'it', 'creates', 'steam', 'which', 'expands', 'rapidly', 'and', 'splatters', ',', 'causing', 'burns', 'and', 'spreading', 'the', 'fire)', '.[3', ']', 'Because', 'of', 'this', ',', 'Class', 'A', 'fire', 'extinguishers', 'use', 'water', ',', 'while', 'Class', 'B', 'fire', 'extinguishers', 'use', 'dry', 'chemicals', '(', 'foam', 'or', 'powder)', ',[5', ']', 'such', 'as', 'aqueous', 'film', '-', 'forming', 'foam', ',', 'multi', '-', 'purpose', 'dry', 'chemicals', 'such', 'as', 'ammonium', 'phosphate', ',', 'and', 'halogenated', 'agents', '(', 'such', 'as', 'Halon', '1301', 'and', 'Halon', '1211)', '.[6', ']', ' ', 'or', 'highly', 'pressurized', 'carbon', 'dioxide', '.[5', ']', 'Some', 'fire', 'extinguishers', 'contain', 'chemicals', 'designed', 'to', 'fight', 'both', 'Class', 'A', 'and', 'Class', 'B', 'fires', '.[6', ']']",-3
english,"['What', 'is', 'a', 'molecule', '?']",['Molecule'],"['A', 'molecule', 'is', 'an', 'electrically', 'neutral', 'group', 'of', 'two', 'or', 'more', 'atoms', 'held', 'together', 'by', 'chemical', 'bonds', '.[4][5][6][7][8', ']', 'Molecules', 'are', 'distinguished', 'from', 'ions', 'by', 'their', 'lack', 'of', 'electrical', 'charge', '.', 'However', ',', 'in', 'quantum', 'physics', ',', 'organic', 'chemistry', ',', 'and', 'biochemistry', ',', 'the', 'term', 'molecule', 'is', 'often', 'used', 'less', 'strictly', ',', 'also', 'being', 'applied', 'to', 'polyatomic', 'ions', '.']",-3
english,"['What', ""'s"", 'a', 'sentai', '?']",['Sentai'],"['In', 'Japanese', ',', 'sentai(戦隊', ')', 'is', 'a', 'military', 'unit', 'and', 'may', 'be', 'literally', 'translated', 'as', '""', 'squadron', '""', ',', '""', 'task', 'force', '""', ',', '""', 'group', '""', 'or', '""', 'wing', '""', '.', 'The', 'terms', '""', 'regiment', '""', 'and', '""', 'flotilla', '""', ',', 'while', 'sometimes', 'used', 'as', 'translations', 'of', 'Sentai', ',', 'are', 'also', 'used', 'to', 'refer', 'to', 'larger', 'formations', '.']",-3
english,"['When', 'was', 'Columbus', ',', 'GA', 'founded', '?']","['Columbus', ',', 'Georgia']","['Founded', 'in', '1828', 'by', 'an', 'act', 'of', 'the', 'Georgia', 'Legislature', ',', 'Columbus', 'was', 'situated', 'at', 'the', 'beginning', 'of', 'the', 'navigable', 'portion', 'of', 'the', 'Chattahoochee', 'River', 'and', 'on', 'the', 'last', 'stretch', 'of', 'the', 'Federal', 'Road', 'before', 'entering', 'Alabama', '.', 'The', 'city', 'was', 'named', 'for', 'Christopher', 'Columbus', ',', 'its', 'founders', 'likely', 'influenced', 'by', 'the', 'writings', 'of', 'Washington', 'Irving', '.', 'The', 'plan', 'for', 'the', 'city', 'was', 'drawn', 'up', 'by', 'Dr.', 'Edwin', 'L.', 'DeGraffenried', ',', 'who', 'placed', 'the', 'town', 'on', 'a', 'bluff', 'overlooking', 'the', 'river', '.', 'Across', 'the', 'river', 'to', 'the', 'west', ',', 'where', 'Phenix', 'City', ',', 'Alabama', 'is', 'now', 'located', ',', 'Creek', 'Indians', 'still', 'lived', 'until', 'they', 'were', 'forcibly', 'removed', 'in', '1836', 'by', 'the', 'federal', 'government', 'to', 'make', 'way', 'for', 'European', '-', 'American', 'settlers', '.']",-3
english,"['How', 'large', 'was', 'Gallimimus', '?']",['Gallimimus'],"['Gallimimus', '(', '/ˌɡælɪˈmaɪməs/', 'GAL', '-', 'i', '-', 'MY', '-', 'məs', ')', 'is', 'a', 'genus', 'of', 'theropod', 'dinosaur', 'that', 'lived', 'in', 'what', 'is', 'now', 'Mongolia', 'during', 'the', 'Late', 'Cretaceous', 'period', ',', 'about', '70', 'million', 'years', 'ago', '(', 'mya', ')', '.', 'Gallimimus', 'is', 'the', 'largest', 'known', 'ornithomimid', ';', 'adults', 'were', 'about', '6', 'metres', '(', '20', 'ft', ')', 'long', ',', '1.9', 'metres', '(', '6', 'ft', '3', 'in', ')', 'tall', 'at', 'the', 'hip', 'and', 'weighed', 'about', '440', 'kilograms', '(', '970', 'lb', ')', '.', 'As', 'evidenced', 'by', 'its', 'relative', 'Ornithomimus', ',', 'it', 'would', 'have', 'had', 'feathers', '.', 'The', 'head', 'was', 'small', 'and', 'light', 'with', 'large', 'eyes', 'that', 'faced', 'to', 'the', 'sides', '.', 'The', 'snout', 'was', 'long', 'compared', 'to', 'other', 'ornithomimids', ',', 'although', 'it', 'was', 'broader', 'and', 'more', 'rounded', 'at', 'the', 'tip', 'than', 'in', 'other', 'species', '.', 'Gallimimus', 'was', 'toothless', 'with', 'a', 'keratinous', '(', 'horny', ')', 'beak', ',', 'and', 'had', 'a', 'delicate', 'lower', 'jaw', '.', 'Many', 'of', 'the', 'vertebrae', 'had', 'openings', 'that', 'indicate', 'they', 'were', 'pneumatic', '(', 'air', '-', 'filled', ')', '.', 'The', 'neck', 'was', 'proportionally', 'long', 'in', 'relation', 'to', 'the', 'trunk', '.', 'The', 'hands', 'were', 'proportionally', 'the', 'shortest', 'of', 'any', 'ornithomimosaur', 'and', 'each', 'had', 'three', 'digits', 'with', 'curved', 'claws', '.', 'The', 'forelimbs', 'were', 'weak', 'while', 'the', 'hindlimbs', 'were', 'proportionally', 'long', '.']",-3
english,"['How', 'do', 'you', 'separate', 'plasma', 'from', 'blood', '?']","['Blood', 'fractionation']","['Blood', 'fractionation', 'is', 'the', 'process', 'of', 'fractionating', 'whole', 'blood', ',', 'or', 'separating', 'it', 'into', 'its', 'component', 'parts', '.', ' ', 'This', 'is', 'typically', 'done', 'by', 'centrifuging', 'the', 'blood', '.']",-3
english,"['When', 'did', 'Hagia', 'Sophia', 'become', 'a', 'museum', '?']","['Hagia', 'Sophia']","['From', 'the', 'date', 'of', 'its', 'construction', 'in', '537', 'until', '1453', ',', 'it', 'served', 'as', 'an', 'Eastern', 'Orthodox', 'cathedral', 'and', 'the', 'seat', 'of', 'the', 'Ecumenical', 'Patriarch', 'of', 'Constantinople', ',[4', ']', 'except', 'between', '1204', 'and', '1261', ',', 'when', 'it', 'was', 'converted', 'by', 'the', 'Fourth', 'Crusaders', 'to', 'a', 'Roman', 'Catholic', 'cathedral', 'under', 'the', 'Latin', 'Empire', '.', 'The', 'building', 'was', 'later', 'converted', 'into', 'an', 'Ottoman', 'mosque', 'from', '29', 'May', '1453', 'until', '1931', '.', 'It', 'was', 'then', 'secularized', 'and', 'opened', 'as', 'a', 'museum', 'on', '1', 'February', '1935', '.[5', ']', 'It', 'remained', 'the', 'world', ""'s"", 'largest', 'cathedral', 'for', 'nearly', 'a', 'thousand', 'years', ',', 'until', 'Seville', 'Cathedral', 'was', 'completed', 'in', '1520', '.']",-3
english,"['Who', 'developed', 'the', 'first', 'synthetic', 'self', '-', 'cleaning', 'surface', '?']","['Self', '-', 'cleaning', 'surfaces']","['The', 'first', 'instance', 'of', 'a', 'self', '-', 'cleaning', 'surface', 'was', 'created', 'in', '1995', '.[1', ']', 'Paz', 'et', 'al', '.', 'created', 'a', 'transparent', 'titanium', 'dioxide', '(', 'TiO2', ')', 'film', 'that', 'was', 'used', 'to', 'coat', 'glass', 'and', 'provide', 'the', 'ability', 'for', 'the', 'glass', 'to', 'self', '-', 'clean', '.', 'The', 'first', 'commercial', 'application', 'of', 'this', 'self', '-', 'cleaning', 'surface', ',', 'Pilkington', 'Activ', ',', 'was', 'developed', 'by', 'Pilkington', 'glass', 'in', '2001', '.', 'This', 'product', 'implements', 'a', 'two', '-', 'stage', 'cleaning', 'process', '.', 'The', 'first', 'stage', 'consists', 'of', 'photocatalysis', 'of', 'any', 'fouling', 'matter', 'on', 'the', 'glass', '.', 'This', 'stage', 'is', 'followed', 'by', 'the', 'glass', 'becoming', 'superhydrophilic', 'and', 'allowing', 'water', 'to', 'wash', 'away', 'the', 'catalyzed', 'debris', 'on', 'the', 'surface', 'of', 'the', 'glass', '.', 'Since', 'the', 'creation', 'of', 'self', '-', 'cleaning', 'glass', ',', 'titanium', 'dioxide', 'has', 'also', 'been', 'used', 'to', 'create', 'self', '-', 'cleaning', 'nanoparticles', 'that', 'can', 'be', 'incorporated', 'into', 'other', 'material', 'surfaces', 'to', 'allow', 'them', 'to', 'self', '-', 'clean', '.[2', ']']",-3
english,"['What', 'is', 'the', 'deepest', 'point', 'in', 'the', 'Caribbean', 'Sea', '?']","['Puerto', 'Rico', 'Trench']","['The', 'Puerto', 'Rico', 'Trench', 'is', 'located', 'on', 'the', 'boundary', 'between', 'the', 'Caribbean', 'Sea', 'and', 'the', 'Atlantic', 'Ocean', '.', 'The', 'oceanic', 'trench', 'is', 'associated', 'with', 'a', 'complex', 'transition', 'between', 'the', 'Lesser', 'Antilles', 'subduction', 'zone', 'to', 'the', 'south', 'and', 'the', 'major', 'transform', 'fault', 'zone', 'or', 'plate', 'boundary', ',', 'which', 'extends', 'west', 'between', 'Cuba', 'and', 'Hispaniola', 'through', 'the', 'Cayman', 'Trough', 'to', 'the', 'coast', 'of', 'Central', 'America', '.', 'The', 'trench', 'is', '800', 'kilometres', '(', '497mi', ')', 'long', 'and', 'has', 'a', 'maximum', 'depth', 'of', '8,375', 'metres', '(', '27,477', 'ft', ')', 'or', '5.20', 'miles', 'in', 'the', 'Brownson', 'Deep', ',', 'which', 'is', 'the', 'deepest', 'point', 'in', 'the', 'Atlantic', 'Ocean', 'and', 'the', 'deepest', 'point', 'not', 'in', 'the', 'Pacific', 'Ocean', '.', 'On', 'December', '19', ',', '2018', ',', 'its', 'deepest', 'point', 'was', 'identified', 'by', 'the', 'DSSV', 'Pressure', 'Drop', 'using', 'a', 'state', '-', 'of', '-', 'the', '-', 'art', 'Kongsberg', 'EM124', 'multibeam', 'sonar', 'and', 'then', 'directly', 'visited', 'and', 'its', 'depth', 'verified', 'by', 'the', 'manned', 'submersible', '.[1', ']']",-3
finnish,"['Kauanko', 'lasia', 'on', 'valmistettu', '?']",['Lasi'],"['Vanhin', 'tunnettu', 'lasilaatu', 'on', 'alkali\xadkalkki\xadlasi', ',', 'jota', 'valmistetaan', 'soodan', ',', 'hiekan', 'ja', 'kalkin', 'seoksesta', '.', 'Egyptissä', 'siitä', 'valmistettiin', 'lasitettuja', 'kivi\xadhelmiä', 'jo', 'noin', 'vuonna', '4000', 'eaa', '.[8', ']', 'Jo', 'varhain', 'havaittiin', ',', 'että', 'lasi', 'voitiin', 'saada', 'värilliseksi', 'lisäämällä', 'siihen', 'eri', 'malmeja', '.', 'Tällaista', 'värillistä', 'lasia', 'käytettiin', 'keramiikan', 'lasitukseen', 'sekä', 'jalokivien', 'jäljitelmiin', '.[8', ']']",-3
finnish,"['Mikä', 'on', 'Ponzi-huijaus', '?']",['Ponzi-huijaus'],"['Ponzi-huijaus', 'eli', 'Ponzi-järjestelmä', 'on', 'pyramidihuijauksen', 'muoto', ',', 'jossa', 'joku', 'kerää', 'pääomia', 'kuviteltua', 'tai', 'olemassa', 'olevaa', 'sijoituskohdetta', 'varten', 'luvaten', 'sijoituksille', 'nopeaa', 'ja', 'korkeaa', 'tuottoa', ':', 'korkeampaa', 'kuin', 'mistään', 'muusta', 'sijoitustoiminnasta', 'on', 'mahdollista', 'saada', '.', 'Sijoituskohde', 'voi', 'olla', 'kultavaranto', ',', 'kaivos', ',', 'öljyesiintymä', ',', 'lomaosake', 'tai', 'mikä', 'tahansa', 'tuottoisalta', 'kuulostava', 'kohde', '.', 'Todellisuudessa', 'mitään', 'laillista', 'liiketoimintaa', 'ei', 'harjoiteta', 'tai', 'se', 'on', 'vähäistä', '.']",-3
finnish,"['Mikä', 'oli', 'Napoleonin', 'sotien', 'lopputulos', '?']","['Napoleonin', 'sodat']","['Sotien', 'jälkeen', 'Ranska', 'alistettiin', 'kovilla', 'rauhanehdoilla', 'ja', 'Ranskan', 'hallintoa', 'säädeltiin', 'monilla', 'tavoin', ',', 'esimerkiksi', 'armeijan', 'kokoa', 'supistettiin', 'ja', 'erityisesti', 'naapurimaat', 'valvoivat', 'Ranskaa', 'tiukasti', '.']",-3
finnish,"['Missä', 'Kokemäenjoki', 'sijaitsee', '?']",['Kokemäenjoki'],"['Kokemäenjoki', '(', ')', 'on', 'Satakunnan', 'ja', 'Pirkanmaan', 'maakuntien', 'suurin', 'joki', ',', 'joka', 'on', 'myös', 'Kokemäenjoen', 'vesistön', 'laskujoki', '.', 'Kokemäenjoki', 'alkaa', 'Sastamalan', 'Liekovedestä', ',', 'kulkee', 'Huittisten', ',', 'Kokemäen', ',', 'Harjavallan', ',', 'Nakkilan', 'ja', 'Ulvilan', 'kautta', ',', 'virtaa', 'Porin', 'sivuitse', 'neljänä', 'suuhaarana', 'ja', 'yhtyy', 'Selkämereen', 'Pihlavanlahdella', '.']",-3
finnish,"['Mitkä', 'ovat', 'autonomisen', 'hermoston', 'kaksi', 'osaa', '?']","['Autonominen', 'hermosto']","['Autonominen', 'hermosto', 'eli', 'tahdosta', 'riippumaton', 'hermosto', '(', 'myös', 'vegetatiivinen', 'hermosto', ')', '(', ')', 'vaikuttaa', 'sileän', 'lihaksiston', 'ja', 'sydänlihaksen', 'liikkeisiin', 'sekä', 'rauhasten', 'eritykseen', '.', 'Autonominen', 'hermosto', 'osallistuu', 'moniin', 'elimistön', 'säätelytoimintoihin', ',', 'kuten', 'verenpaineen', 'säätelyyn', '.', 'Autonominen', 'hermosto', 'jaetaan', 'sympaattiseen', 'ja', 'parasympaattiseen', 'hermostoon', '.[1', ']']",-3
finnish,"['Minä', 'vuonna', 'Charles', 'Darwin', 'julkaisi', 'kuuluisan', 'teoriansa', 'lajien', 'synnystä', '?']","['Charles', 'Darwin']","['Kirjoittaessaan', 'vuonna', '1858', 'teoriaansa', 'Darwin', 'sai', 'Alfred', 'Russel', 'Wallacen', 'hänelle', 'lähettämän', 'esseen', 'käsikirjoituksen', ',', 'jossa', 'Wallace', 'kuvailee', 'kehittelemäänsä', 'teoriaa', '.', 'Se', 'vaikutti', 'hämmästyttävän', 'samanlaiselta', 'kuin', 'Darwinin', 'teoria', '.', 'Hänen', '20', 'vuoden', 'uurastuksensa', 'oli', 'vaarassa', 'mennä', 'hukkaan', ',', 'jos', 'Wallacen', 'esseen', 'käsikirjoitus', 'julkaistaisiin', 'ensin', '.', 'Darwinin', 'tieteelliset', 'ystävät', 'ratkaisivat', 'prioriteettiongelman', 'siten', ',', 'että', 'sekä', 'Darwinin', 'että', 'Wallacen', 'luonnonvalintaa', 'koskevia', 'käsikirjoituksia', 'luettiin', 'Lontoossa', 'Linnean', 'Societyn', 'kokouksessa', '1', '.', 'heinäkuuta', '1858', '.', 'Kumpikaan', 'ei', 'ollut', 'henkilökohtaisesti', 'paikalla', 'tilaisuudessa', '.', 'Tämän', 'jälkeen', 'Darwin', 'kiiruhti', 'työnsä', 'julkaisua', ',', 'ja', 'hänen', 'pääteoksensa', 'Lajien', 'synty', 'julkaistiin', 'vuonna', '1859', '.[7', ']']",-3
finnish,"['Missä', 'Mika', 'Waltari', 'on', 'syntynyt', '?']","['Mika', 'Waltari']","['\n\n', 'Mika', 'Toimi', 'Waltari', '(', '19', '.', 'syyskuuta', '1908', 'Helsinki', ',', 'Suomen', 'suuriruhtinaskunta', '–', '26', '.', 'elokuuta', '1979', 'Helsinki', ',', 'Suomi', ')', 'oli', 'merkittävä', 'suomalainen', 'kirjailija', '.', 'Tavattoman', 'tuotteliaana', 'tunnetun', 'Waltarin', 'julkaisuluettelo', 'käsittää', 'romaaneja', ',', 'runoja', ',', 'novelleja', ',', 'pienoisromaaneja', ',', 'satuja', ',', 'näytelmiä', ',', 'kuunnelmia', ',', 'propagandamateriaalia', ',', 'arvosteluja', ',', 'elokuvakäsikirjoituksia', ',', 'matkakertomuksia', 'ja', 'sarjakuvariimejä', '.[1', ']']",-3
finnish,"['Kuinka', 'pitkä', 'Pyhäjärvi', 'on', '?']","['Pyhäjärvi', '(', 'Tampere', ')']","['Pyhäjärven', 'muoto', 'on', 'pitkien', 'niemien', 'ja', 'saarien', 'erikokoisiin', 'selkiin', 'jakama', 'pitkä', 'ja', 'kaarevan', 'muotoinen', 'järvi', '.', 'Järven', 'pituus', 'on', 'sen', 'kaarevaa', 'muotoa', 'seuraten', 'vajaa', '50', 'kilometriä', '.', 'Järven', 'pohjoisosan', 'jakaa', 'kahtia', 'suuri', 'saari', 'Luoto', ',', 'jonka', 'pohjoispäässä', 'on', 'Sotkan', 'taajaman', 'kohdalla', 'alle', '50', 'metriä', 'leveä', 'salmi', '.', 'Saaren', 'eteläpäässä', 'kulkee', 'toinen', 'yli', '50', 'metriä', 'leveä', 'salmi', 'Kaivanto', '.', 'Tampereen', 'ja', 'Pirkkalan', 'väliin', 'sekä', 'valtatien', '3', 'katkaisemana', 'Pyhäjärveen', 'aukeaa', 'laaja', 'kymmenen', 'kilometriä', 'pitkä', 'ja', 'kolme', 'kilometriä', 'leveä', 'selkä', '.', 'Tampereen', 'kautta', 'järveen', 'laskee', 'Tammerkosken', 'kautta', 'tähän', 'järvenosaan', 'Näsijärven', 'vedet', '.', 'Tammerkosken', 'viereen', 'laskee', 'Viinikanoja', 'ja', ',', 'siitä', 'vähän', 'etelämmäksi', ',', 'Vihioja', 'vetensä', '.', 'Tampereen', 'ja', 'Pirkkalan', 'kaupunkien', 'rajaojana', 'toimii', 'Härmälänoja', '.', 'Tämän', 'vesialueen', 'kaikki', 'rannat', 'ovat', 'pieniä', 'poikkeuksia', 'lukuun', 'ottamatta', 'rakennettuja', '.', 'Valtatie', '3', 'lounaispuolelle', 'jää', 'seitsemän', 'kilometriä', 'pitkä', 'ja', 'enimmillään', 'kolme', 'kilometriä', 'leveä', 'järvenosa', ',', 'jonka', 'eteläinen', 'osa', 'on', 'nimeltään', 'Saviselkä', '.', 'Nokialla', 'ja', 'Pirkkalankylää', 'vastapäätä', 'sijaitsee', 'Pyhäjärven', 'laskujoen', 'Nokianvirran', 'luusua', 'ja', 'sitä', 'vastapäätä', 'järveen', 'laskee', 'Savijoki', '.', 'Pohjoisesta', 'järveen', 'laskee', 'Vihnusjärven', 'kautta', 'Myllypuro', 'ja', 'Leppioja', '.', 'Nokianvirtaan', 'laskee', 'suoraan', 'Laajanoja', 'pohjoisesta', '.', 'Tämän', 'järvenosan', 'pohjoisrannat', 'ovat', 'lähes', 'kaikki', 'rakennettuja', '.[1][5', ']']",-3
finnish,"['Minkä', 'ikäisenä', 'Aleksis', 'Kivi', 'kuoli', '?']","['Aleksis', 'Kivi']","['Kivi', 'oli', 'puhekykyinen', 'vielä', 'kesäkuussa', 'sairaalaan', 'joutuessaan', ',', 'mutta', 'menetti', 'syksyn', 'aikana', 'puhe-', 'ja', 'liikuntakykynsä', 'eikä', 'tunnistanut', 'lopulta', 'edes', 'veljeään', '.', 'Kivi', 'kotiutettiin', 'helmikuussa', '1872', 'lääkäreiden', 'havaittua', ',', 'ett', 'ei', 'hoidoilla', 'ollut', 'suotuista', 'vaikutusta', 'potilaan', 'kuntoon', '.', 'Alpertti-veli', 'otti', 'hänet', 'tuolloin', 'asumaan', 'luokseen', 'Tuusulan', 'Syvälahteen', ',', 'jossa', 'hän', 'kuoli', 'vain', '38-vuotiaana', 'joulukuussa', '1872', '.[14', ']']",-3
finnish,"['Minä', 'vuonna', 'Euroviisut', 'järjestettiin', 'ensimmäisen', 'kerran', '?']","['Eurovision', 'laulukilpailu']","['Ensimmäinen', 'Eurovision', 'laulukilpailu', 'pidettiin', 'Sveitsin', 'Luganossa', 'vuonna', '1956', '.', 'Idean', 'isä', 'oli', 'EBU:n', 'ranskalainen', 'voimahahmo', 'Marcel', 'Bezençon', '.', 'EBU:n', 'perustajayhtiöillä', 'oli', 'tarve', 'keksiä', 'kaikkia', 'jäsenmaita', 'kiinnostavia', 'televisio-ohjelmia', '.[14', ']', 'Pienin', 'yhteinen', 'nimittäjä', 'löytyi', 'laulukilpailusta', 'ja', 'esikuvana', 'oli', '1951', 'alkanut', 'Italian', 'valtion', 'TV-yhtiö', 'RAI:n', 'ja', 'Sanremon', 'kasinon', 'järjestämä', 'kansallinen', 'laulukilpailu', 'Festival', 'di', 'Sanremo', '.']",-3
finnish,"['Kuka', 'löysi', 'Forselvin', 'kalliopiirrokset', '?']","['Forselvin', 'kalliopiirrokset']","['Kuvakentät', 'löysi', 'paikallinen', 'viljelijä', 'A.', 'Forselv', 'vuonna', '1929', '[', '1', ']', 'ja', 'ensimmäisenä', 'ne', 'dokumentoi', 'Gutrom', 'Gjessing', 'ja', 'hän', 'julkaisi', 'ne', 'vuonna', '1932', '.', 'Vuonna', '1971', 'ryhmä', 'opiskelijoita', 'ja', 'heidän', 'ohjaajansa', 'Jens', 'Storm', 'Munch', 'ja', 'Gerd', 'Stamsø', 'Munch', 'tutkivat', 'kuvakenttää', 'ja', 'huomasivat', 'sen', 'itäpuolella', 'vielä', 'lisää', 'kuvioita', '.', 'Nämä', 'julkaistiin', 'vuonna', '1981', ',', 'mutta', 'niitä', 'ei', 'ole', 'korostettu', 'maalaamalla', 'uriin', 'punaväriä', '.', 'Samassa', 'yhteydessä', 'löytyi', 'isolta', 'hirveltä', 'suuret', 'ja', 'selvästi', 'erottuvat', 'sarvet', '.', 'Kauempaa', 'näistä', 'löytyi', 'vielä', 'suuri', 'peura', '.[2][1', ']']",-3
